id,CLS_ID,PID,NAME,RA,DEC,RA_d,DEC_d,EPOC,STATUS,Failed 
390,Antlia,HYDRA,HYDRA_0120,10:58:30,-39:06:26,164.625,-39.10722222,2000,1,UN,UN,UN,1,34,True 
391,Antlia,HYDRA,HYDRA_0121,10:05:32,-40:28:34,151.3833333,-40.47611111,2000,1,UN,UN,UN,1,36,True 
392,Antlia,HYDRA,HYDRA_0122,10:12:55,-40:28:34,153.2291667,-40.47611111,2000,1,UN,UN,UN,1,36,True 
393,Antlia,HYDRA,HYDRA_0123,10:20:18,-40:28:34,155.075,-40.47611111,2000,1,UN,UN,UN,1,36,True 
394,Antlia,HYDRA,HYDRA_0124,10:27:42,-40:28:34,156.925,-40.47611111,2000,1,UN,UN,UN,1,36,True 
395,Antlia,HYDRA,HYDRA_0125,10:35:05,-40:28:34,158.7708333,-40.47611111,2000,1,UN,UN,UN,1,36,True 
396,Antlia,HYDRA,HYDRA_0126,10:42:28,-40:28:34,160.6166667,-40.47611111,2000,1,UN,UN,UN,1,36,True 
397,Antlia,HYDRA,HYDRA_0127,10:49:51,-40:28:34,162.4625,-40.47611111,2000,1,UN,UN,UN,1,36,True 
398,Antlia,HYDRA,HYDRA_0128,10:57:14,-40:28:34,164.3083333,-40.47611111,2000,1,UN,UN,UN,1,36,True 
399,Antlia,HYDRA,HYDRA_0129,10:03:08,-41:50:32,150.7833333,-41.84222222,2000,1,UN,UN,UN,1,36,True 
400,Antlia,HYDRA,HYDRA_0130,10:10:41,-41:50:32,152.6708333,-41.84222222,2000,1,UN,UN,UN,1,36,True 
401,Antlia,HYDRA,HYDRA_0131,10:18:13,-41:50:32,154.5541667,-41.84222222,2000,1,UN,UN,UN,1,36,True 
402,Antlia,HYDRA,HYDRA_0132,10:25:46,-41:50:32,156.4416667,-41.84222222,2000,1,UN,UN,UN,1,47,True 
403,Antlia,HYDRA,HYDRA_0133,10:33:18,-41:50:32,158.325,-41.84222222,2000,1,UN,UN,UN,1,36,True 
404,Antlia,HYDRA,HYDRA_0134,10:40:50,-41:50:32,160.2083333,-41.84222222,2000,1,UN,UN,UN,1,36,True 
405,Antlia,HYDRA,HYDRA_0135,10:48:23,-41:50:32,162.0958333,-41.84222222,2000,1,UN,UN,UN,1,36,True 
406,Antlia,HYDRA,HYDRA_0136,10:55:55,-41:50:32,163.9791667,-41.84222222,2000,1,ToBeDef,ToBeDef,0,1,36,True 
407,Antlia,HYDRA,HYDRA_0137,10:00:39,-43:12:21,150.1625,-43.20583333,2000,1,UN,UN,UN,1,36,True 
408,Antlia,HYDRA,HYDRA_0138,10:08:21,-43:12:21,152.0875,-43.20583333,2000,1,UN,UN,UN,1,36,True 
409,Antlia,HYDRA,HYDRA_0139,10:16:03,-43:12:21,154.0125,-43.20583333,2000,1,UN,UN,UN,1,36,True 
410,Antlia,HYDRA,HYDRA_0140,10:23:45,-43:12:21,155.9375,-43.20583333,2000,1,UN,UN,UN,1,43,True 
411,Antlia,HYDRA,HYDRA_0141,10:31:27,-43:12:21,157.8625,-43.20583333,2000,1,UN,UN,UN,1,36,True 
412,Antlia,HYDRA,HYDRA_0142,10:39:09,-43:12:21,159.7875,-43.20583333,2000,1,UN,UN,UN,1,36,True 
413,Antlia,HYDRA,HYDRA_0143,10:46:51,-43:12:21,161.7125,-43.20583333,2000,1,UN,UN,UN,1,36,True 
414,Antlia,HYDRA,HYDRA_0144,10:54:33,-43:12:21,163.6375,-43.20583333,2000,1,UN,UN,UN,1,36,True 
415,Fornax,SPLUS,SPLUS-s24s28,2:49:47,-30:54:08,42.44583333,-30.90222222,2000,1,-,galaxy 
416,Fornax,SPLUS,SPLUS-s24s29,2:56:04,-30:54:08,44.01666667,-30.90222222,2000,1,-,galaxies,5,1,36,True 
417,Fornax,SPLUS,SPLUS-s24s31,3:08:39,-30:54:08,47.1625,-30.90222222,2000,1,-,ToBeDef,3,1,36,True 
418,Fornax,SPLUS,SPLUS-s24s39,3:58:57,-30:54:08,59.7375,-30.90222222,2000,1,-,galaxy 
419,Fornax,SPLUS,SPLUS-s24s40,4:05:14,-30:54:08,61.30833333,-30.90222222,2000,1,-,ToBeDef,2,1,50,True 
420,Fornax,SPLUS,SPLUS-s24s41,4:11:32,-30:54:08,62.88333333,-30.90222222,2000,1,-,ToBeDef,1,1,56,True 
421,Fornax,SPLUS,SPLUS-s25s28,2:52:02,-32:13:38,43.00833333,-32.22722222,2000,1,-,ToBeDef,2,1,36,True 
422,Fornax,SPLUS,SPLUS-s25s29,2:58:24,-32:13:38,44.6,-32.22722222,2000,1,-,,4,1,36,True 
423,Fornax,SPLUS,SPLUS-s25s30,3:04:47,-32:13:38,46.19583333,-32.22722222,2000,1,-,ToBeDef,3,1,35,True 
424,Fornax,SPLUS,SPLUS-s25s39,4:02:07,-32:13:38,60.52916667,-32.22722222,2000,1,-,ToBeDef,2,1,36,True 
425,Fornax,SPLUS,SPLUS-s25s40,4:08:30,-32:13:38,62.125,-32.22722222,2000,1,-,ToBeDef,2,1,36,True 
426,Fornax,SPLUS,SPLUS-s25s42,4:21:14,-32:13:38,65.30833333,-32.22722222,2000,6,U F395
427,Fornax,SPLUS,SPLUS-s26s28,2:54:21,-33:33:01,43.5875,-33.55027778,2000,1,-,galaxies,4,1,36,True 
428,Fornax,SPLUS,SPLUS-s26s29,3:00:48,-33:33:01,45.2,-33.55027778,2000,1,-,ToBeDef,2,1,36,True 
429,Fornax,SPLUS,SPLUS-s26s30,3:07:16,-33:33:01,46.81666667,-33.55027778,2000,1,-,ToBeDef,3,1,36,True 
430,Fornax,SPLUS,SPLUS-s27s27,2:50:58,-34:52:18,42.74166667,-34.87166667,2000,1,-,ToBeDef,2,1,34,True 
431,Fornax,SPLUS,SPLUS-s27s28,2:57:32,-34:52:18,44.38333333,-34.87166667,2000,1,-,galaxy 
432,Fornax,SPLUS,SPLUS-s27s29,3:04:07,-34:52:18,46.02916667,-34.87166667,2000,1,-,ToBeDef,1,1,36,True 
433,Fornax,SPLUS,SPLUS-s28s28,3:00:00,-36:11:28,45.0,-36.19111111,2000,1,-,galaxies,5,1,34,True 
434,Fornax,SPLUS,SPLUS-s28s29,3:06:40,-36:11:28,46.66666667,-36.19111111,2000,1,-,galaxy 
435,Fornax,SPLUS,SPLUS-s29s26,2:49:49,-37:30:31,42.45416667,-37.50861111,2000,1,-,ToBeDef,1,1,36,False 
436,Fornax,SPLUS,SPLUS-s29s27,2:56:36,-37:30:31,44.15,-37.50861111,2000,1,-,ToBeDef,3,1,36,False 
437,Fornax,SPLUS,SPLUS-s30s26,2:52:15,-38:49:26,43.0625,-38.82388889,2000,1,-,ToBeDef,3,1,36,False 
438,Fornax,SPLUS,SPLUS-s30s27,2:59:08,-38:49:26,44.78333333,-38.82388889,2000,1,-,ToBeDef,2,1,36,False 
439,Fornax,SPLUS,SPLUS-s31s26,2:55:37,-40:08:16,43.90416667,-40.13777778,2000,1,-,ToBeDef,3,1,70,False 
440,Fornax,SPLUS,SPLUS-s31s27,3:02:38,-40:08:16,45.65833333,-40.13777778,2000,6,-,ToBeDef,1,1,51,False 
441,Fornax,SPLUS,SPLUS-s32s25,2:51:56,-41:26:57,42.98333333,-41.44916667,2000,1,-,ToBeDef,1,1,36,False 
442,Fornax,SPLUS,SPLUS-s32s26,2:59:06,-41:26:57,44.775,-41.44916667,2000,1,-,ToBeDef,1,1,36,False 
443,Fornax,SPLUS,SPLUS-s32s27,3:06:16,-41:26:57,46.56666667,-41.44916667,2000,1,-,ToBeDef,4,1,36,False 
444,Fornax,SPLUS,SPLUS-s33s25,2:55:26,-42:45:30,43.85833333,-42.75833333,2000,1,-,ToBeDef,1,1,36,False 
445,Fornax,SPLUS,SPLUS-s33s26,3:02:44,-42:45:30,45.68333333,-42.75833333,2000,1,-,ToBeDef,2,1,36,False 
446,Fornax,SPLUS,SPLUS-s33s27,3:10:03,-42:45:30,47.5125,-42.75833333,2000,1,-,ToBeDef,1,1,36,False 
447,Fornax,SPLUS,SPLUS-s33s28,3:17:22,-42:45:30,49.34166667,-42.75833333,2000,1,-,ToBeDef,2,1,36,False 
448,Fornax,SPLUS,SPLUS-s34s24,2:51:36,-44:03:55,42.9,-44.06527778,2000,1,-,ToBeDef,1,1,36,False 
449,Fornax,SPLUS,SPLUS-s34s25,2:59:04,-44:03:55,44.76666667,-44.06527778,2000,1,-,ToBeDef,1,1,36,False 
450,Fornax,SPLUS,SPLUS-s34s26,3:06:32,-44:03:55,46.63333333,-44.06527778,2000,6,-,ToBeDef,1,1,35,False 
451,Fornax,SPLUS,SPLUS-s34s27,3:13:59,-44:03:55,48.49583333,-44.06527778,2000,1,-,ToBeDef,1,1,36,False 
452,Fornax,SPLUS,SPLUS-s35s24,2:55:14,-45:22:11,43.80833333,-45.36972222,2000,1,-,ToBeDef,1,1,36,False 
453,Fornax,SPLUS,SPLUS-s35s25,3:02:51,-45:22:11,45.7125,-45.36972222,2000,1,-,ToBeDef,3,1,36,False 
454,Fornax,SPLUS,SPLUS-s35s26,3:10:29,-45:22:11,47.62083333,-45.36972222,2000,1,-,ToBeDef,1,1,36,False 
455,Fornax,SPLUS,SPLUS-s35s27,3:18:06,-45:22:11,49.525,-45.36972222,2000,1,-,ToBeDef,3,1,64,False 
456,Fornax,SPLUS,SPLUS-s36s23,2:52:10,-46:40:19,43.04166667,-46.67194444,2000,1,ToBeDef,ToBeDef,0,-5,0,False 
457,Fornax,SPLUS,SPLUS-s36s24,3:00:00,-46:40:19,45.0,-46.67194444,2000,1,-,ToBeDef,3,1,36,False 
458,Fornax,SPLUS,SPLUS-s36s25,3:07:50,-46:40:19,46.95833333,-46.67194444,2000,1,-,ToBeDef,3,1,36,False 
459,Fornax,SPLUS,SPLUS-s36s26,3:15:39,-46:40:19,48.9125,-46.67194444,2000,6,-,ToBeDef,1,1,35,False 
460,Fornax,SPLUS,SPLUS-s36s27,3:23:29,-46:40:19,50.87083333,-46.67194444,2000,1,-,ToBeDef,1,1,36,False 
461,Hydra,HYDRA,HYDRA_0011,10:03:05,-23:54:31,150.7708333,-23.90861111,2000,1,UN,UN,UN,1,36,True 
462,Hydra,HYDRA,HYDRA_0012,10:09:14,-23:54:31,152.3083333,-23.90861111,2000,1,UN,UN,UN,1,36,True 
463,Hydra,HYDRA,HYDRA_0013,10:15:23,-23:54:31,153.8458333,-23.90861111,2000,1,UN,UN,UN,1,36,True 
464,Hydra,HYDRA,HYDRA_0014,10:21:32,-23:54:31,155.3833333,-23.90861111,2000,1,UN,UN,UN,1,36,True 
465,Hydra,HYDRA,HYDRA_0015,10:27:42,-23:54:31,156.925,-23.90861111,2000,1,UN,UN,UN,1,36,True 
466,Hydra,HYDRA,HYDRA_0016,10:33:51,-23:54:31,158.4625,-23.90861111,2000,1,UN,UN,UN,1,36,True 
467,Hydra,HYDRA,HYDRA_0017,10:40:00,-23:54:31,160.0,-23.90861111,2000,1,UN,UN,UN,1,36,True 
468,Hydra,HYDRA,HYDRA_0018,10:46:09,-23:54:31,161.5375,-23.90861111,2000,1,UN,UN,UN,1,36,True 
469,Hydra,HYDRA,HYDRA_0019,10:52:18,-23:54:31,163.075,-23.90861111,2000,1,UN,UN,UN,1,36,True 
470,Hydra,HYDRA,HYDRA_0020,10:58:28,-23:54:31,164.6166667,-23.90861111,2000,6,ToBeDef,ToBeDef,0,1,35,True 
471,Hydra,HYDRA,HYDRA_0021,10:04:41,-25:18:01,151.1708333,-25.30027778,2000,1,UN,UN,UN,1,36,True 
472,Hydra,HYDRA,HYDRA_0022,10:10:55,-25:18:01,152.7291667,-25.30027778,2000,1,UN,UN,UN,1,36,True 
473,Hydra,HYDRA,HYDRA_0023,10:17:09,-25:18:01,154.2875,-25.30027778,2000,1,UN,UN,UN,1,36,True 
474,Hydra,HYDRA,HYDRA_0024,10:23:23,-25:18:01,155.8458333,-25.30027778,2000,1,UN,UN,UN,1,36,True 
475,Hydra,HYDRA,HYDRA_0025,10:29:37,-25:18:01,157.4041667,-25.30027778,2000,1,UN,UN,UN,1,36,True 
476,Hydra,HYDRA,HYDRA_0026,10:35:51,-25:18:01,158.9625,-25.30027778,2000,1,UN,UN,UN,1,36,True 
477,Hydra,HYDRA,HYDRA_0027,10:42:05,-25:18:01,160.5208333,-25.30027778,2000,1,UN,UN,UN,1,36,True 
478,Hydra,HYDRA,HYDRA_0028,10:48:19,-25:18:01,162.0791667,-25.30027778,2000,1,UN,UN,UN,1,36,True 
479,Hydra,HYDRA,HYDRA_0029,10:54:33,-25:18:01,163.6375,-25.30027778,2000,1,UN,UN,UN,1,36,True 
480,Hydra,HYDRA,HYDRA_0031,10:06:19,-26:41:23,151.5791667,-26.68972222,2000,1,UN,UN,UN,1,36,True 
481,Hydra,HYDRA,HYDRA_0032,10:12:38,-26:41:23,153.1583333,-26.68972222,2000,1,UN,UN,UN,1,98,True 
482,Hydra,HYDRA,HYDRA_0033,10:18:57,-26:41:23,154.7375,-26.68972222,2000,1,UN,UN,UN,1,72,True 
483,Hydra,HYDRA,HYDRA_0034,10:25:16,-26:41:23,156.3166667,-26.68972222,2000,1,UN,UN,UN,1,72,True 
484,Hydra,HYDRA,HYDRA_0035,10:31:35,-26:41:23,157.8958333,-26.68972222,2000,1,UN,UN,UN,1,36,True 
485,Hydra,HYDRA,HYDRA_0036,10:37:54,-26:41:23,159.475,-26.68972222,2000,1,-,galaxies,7,1,36,True 
486,Hydra,HYDRA,HYDRA_0037,10:44:13,-26:41:23,161.0541667,-26.68972222,2000,1,UN,UN,UN,1,36,True 
487,Hydra,HYDRA,HYDRA_0038,10:50:32,-26:41:23,162.6333333,-26.68972222,2000,1,UN,UN,UN,1,42,True 
488,Hydra,HYDRA,HYDRA_0039,10:56:51,-26:41:23,164.2125,-26.68972222,2000,1,UN,UN,UN,1,36,True 
489,IIZw108,STRIPE82,STRIPE82_0110,21:04:15,+00:42:00,316.0625,0.7,2000,1,UN,UN,UN,-99,50,True 
490,IIZw108,STRIPE82,STRIPE82_0112,21:09:55,+00:42:00,317.4791667,0.7,2000,1,UN,UN,UN,-99,36,True 
491,IIZw108,STRIPE82,STRIPE82_0114,21:15:35,+00:42:00,318.8958333,0.7,2000,1,UN,UN,UN,-99,50,True 
492,IIZw108,STRIPE82,STRIPE82_0116,21:21:16,+00:42:00,320.3166667,0.7,2000,1,UN,UN,UN,-99,50,True 
493,MKW4,SPLUS,SPLUS-n03n22,11:57:17,+02:43:01.9714,179.3208333,2.717214278,2000,1,ToBeDef,ToBeDef,0,-5,0,False 
494,MKW4,SPLUS,SPLUS-n03n23,12:02:43,+02:43:01.9714,180.6791667,2.717214278,2000,2,ToBeDef,ToBeDef,0,-5,0,False 
495,MKW4,SPLUS,SPLUS-n03n24,12:08:09,+02:43:01.9714,182.0375,2.717214278,2000,1,ToBeDef,ToBeDef,0,-5,0,False 
496,MKW8,SPLUS,SPLUS-n01s50,14:29:26,0:00:00,217.3583333,0.0,2000,6,-,ToBeDef,3,1,35,False 
497,MKW8,SPLUS,SPLUS-n01s51,14:34:52,0:00:00,218.7166667,0.0,2000,1,-,ToBeDef,1,1,36,False 
498,MKW8,SPLUS,SPLUS-n01s52,14:40:18,0:00:00,220.075,0.0,2000,1,-,galaxies,6,1,36,False 
499,MKW8,SPLUS,SPLUS-n01s53,14:45:44,0:00:00,221.4333333,0.0,2000,1,-,galaxies,4,1,36,False 
500,MKW8,SPLUS,SPLUS-n01s54,14:51:10,0:00:00,222.7916667,0.0,2000,1,-,asteroids,3,1,36,False 
501,MKW8,SPLUS,SPLUS-n01s55,14:56:36,0:00:00,224.15,0.0,2000,1,-,ToBeDef,2,1,36,False 
502,MKW8,SPLUS,SPLUS-n02n50,14:29:26,+01:21:33.4908,217.3583333,1.359303,2000,1,-,galaxies,4,1,36,False 
503,MKW8,SPLUS,SPLUS-n02n51,14:34:52,+01:21:33.4908,218.7166667,1.359303,2000,1,-,ToBeDef,2,1,36,False 
504,MKW8,SPLUS,SPLUS-n02n52,14:40:18,+01:21:33.4908,220.075,1.359303,2000,2,-,focus,1,1,36,False 
505,MKW8,SPLUS,SPLUS-n02n53,14:45:44,+01:21:33.4908,221.4333333,1.359303,2000,1,-,galaxies,7,1,36,False 
506,MKW8,SPLUS,SPLUS-n02n54,14:51:10,+01:21:33.4908,222.7916667,1.359303,2000,1,-,small movement
507,MKW8,SPLUS,SPLUS-n02n55,14:56:36,+01:21:33.4908,224.15,1.359303,2000,1,-,ToBeDef,2,1,36,False 
508,MKW8,SPLUS,SPLUS-n03n51,14:34:52,+02:43:01.9714,218.7166667,2.717214278,2000,6,ToBeDef,ToBeDef,0,-5,0,False 
509,MKW8,SPLUS,SPLUS-n03n52,14:40:18,+02:43:01.9714,220.075,2.717214278,2000,1,ToBeDef,ToBeDef,0,-5,0,False 
510,MKW8,SPLUS,SPLUS-n03n53,14:45:44,+02:43:01.9714,221.4333333,2.717214278,2000,2,ToBeDef,6,0,-5,0,False 
511,MKW8,SPLUS,SPLUS-n03n54,14:51:10,+02:43:01.9714,222.7916667,2.717214278,2000,6,ToBeDef,ToBeDef,0,-5,0,False 
512,MKW8,SPLUS,SPLUS-n03n55,14:56:36,+02:43:01.9714,224.15,2.717214278,2000,1,ToBeDef,ToBeDef,0,-5,0,False 
513,MKW8,SPLUS,SPLUS-n04n51,14:34:52,+04:04:25.4637,218.7166667,4.073739917,2000,1,ToBeDef,ToBeDef,0,-5,0,False 
514,MKW8,SPLUS,SPLUS-n04n52,14:40:18,+04:04:25.4637,220.075,4.073739917,2000,6,ToBeDef,ToBeDef,0,-5,0,False 
515,MKW8,SPLUS,SPLUS-n04n53,14:45:44,+04:04:25.4637,221.4333333,4.073739917,2000,6,ToBeDef,ToBeDef,0,-5,0,False 
516,MKW8,SPLUS,SPLUS-n04n54,14:51:10,+04:04:25.4637,222.7916667,4.073739917,2000,1,ToBeDef,ToBeDef,0,-5,0,False 
517,MKW8,SPLUS,SPLUS-n04n55,14:56:36,+04:04:25.4637,224.15,4.073739917,2000,6,ToBeDef,ToBeDef,0,-5,0,False 
518,MKW8,SPLUS,SPLUS-n05n51,14:32:44,+05:25:44.001,218.1833333,5.428889167,2000,6,ToBeDef,ToBeDef,0,-5,0,False 
519,MKW8,SPLUS,SPLUS-n05n52,14:38:11,+05:25:44.001,219.5458333,5.428889167,2000,1,ToBeDef,ToBeDef,0,-5,0,False 
520,MZ00407,SPLUS,SPLUS-s20s30,21:48:33,-25:35:07,327.1375,-25.58527778,2000,6,ToBeDef,ToBeDef,0,-5,0,False 
521,MZ00407,SPLUS,SPLUS-s20s31,21:54:31,-25:35:07,328.6291667,-25.58527778,2000,6,ToBeDef,ToBeDef,0,-5,0,False 
522,MZ00407,SPLUS,SPLUS-s21s28,21:46:53,-26:55:02,326.7208333,-26.91722222,2000,6,-,ToBeDef,2,1,35,False 
523,MZ00407,SPLUS,SPLUS-s21s29,21:52:56,-26:55:02,328.2333333,-26.91722222,2000,6,-,ToBeDef,1,1,35,False 
524,MZ00407,SPLUS,SPLUS-s21s30,21:58:59,-26:55:02,329.7458333,-26.91722222,2000,1,-,galaxies,4,1,36,False 
525,MZ00407,SPLUS,SPLUS-s22s28,21:45:11,-28:14:50,326.2958333,-28.24722222,2000,1,-,ToBeDef,1,1,36,False 
526,MZ00407,SPLUS,SPLUS-s22s29,21:51:19,-28:14:50,327.8291667,-28.24722222,2000,6,-,ToBeDef,1,1,34,False 
527,MZ00407,SPLUS,SPLUS-s22s30,21:57:27,-28:14:50,329.3625,-28.24722222,2000,1,-,ToBeDef,4,1,36,False 
528,MZ00407,SPLUS,SPLUS-s22s31,22:03:34,-28:14:50,330.8916667,-28.24722222,2000,1,-,galaxies,4,1,36,False 
529,MZ00407,SPLUS,SPLUS-s24s60,22:13:06,-30:54:08,333.275,-30.90222222,2000,1,-,ToBeDef,3,1,35,False 
530,MZ00407,SPLUS,SPLUS-s25s56,21:46:12,-32:13:38,326.55,-32.22722222,2000,4,-,ToBeDef,1,1,34,False 
531,MZ00407,SPLUS,SPLUS-s25s57,21:52:34,-32:13:38,328.1416667,-32.22722222,2000,6,-,flag 
532,MZ00407,SPLUS,SPLUS-s25s58,21:58:56,-32:13:38,329.7333333,-32.22722222,2000,2,-,galaxies,6,1,36,False 
533,MZ00407,SPLUS,SPLUS-s25s59,22:05:19,-32:13:38,331.3291667,-32.22722222,2000,1,-,galaxies,7,1,36,False 
534,MZ00407,SPLUS,SPLUS-s25s60,22:11:41,-32:13:38,332.9208333,-32.22722222,2000,6,-,ToBeDef,3,1,35,False 
3,A3389,MC,MC0009,6:09:14,-63:16:04,92.30833333,-63.26777778,2000,1,-,ToBeDef,4,1,182,True 
4,A3389,MC,MC0010,6:21:32,-63:16:04,95.38333333,-63.26777778,2000,1,-,ToBeDef,4,1,203,True 
5,A3389,MC,MC0019,6:12:51,-64:34:07,93.2125,-64.56861111,2000,1,-,ToBeDef,3,1,45,True 
6,A3389,MC,MC0020,6:25:43,-64:34:07,96.42916667,-64.56861111,2000,1,-,galaxy 
7,A3389,MC,MC0028,6:16:49,-65:51:48,94.20416667,-65.86333333,2000,1,-,ToBeDef,5,1,60,True 
9,A3389,MC,MC0036,6:21:11,-67:09:05,95.29583333,-67.15138889,2000,1,-,ToBeDef,3,1,45,True 
11,A3389,MC,MC0044,6:25:59,-68:25:56,96.49583333,-68.43222222,2000,1,-,ToBeDef,3,1,45,True 
67,A0957,SPLUS,SPLUS-n01s01,10:03:10,0:00:00,150.7916667,0.0,2000,1,-,galaxies,3,1,36,True 
77,A0957,SPLUS,SPLUS-n02n01,10:03:10,+01:21:33.4908,150.7916667,1.359303,2000,1,-,ToBeDef,2,1,36,True 
87,A0970,SPLUS,SPLUS-n07s02,10:07:45,-8:08:06,151.9375,-8.135,2000,1,-,wanderful 
88,A0970,SPLUS,SPLUS-n07s03,10:13:14,-8:08:06,153.3083333,-8.135,2000,1,-,very gals,3,1,36,True
89,A0970,SPLUS,SPLUS-n07s04,10:18:42,-8:08:06,154.675,-8.135,2000,1,-,galaxy 
91,A0970,SPLUS,SPLUS-n08s02,10:10:05,-9:29:10,152.5208333,-9.486111111,2000,1,-,very gals,4,1,36,True
92,A0970,SPLUS,SPLUS-n08s03,10:15:34,-9:29:10,153.8916667,-9.486111111,2000,2,-,nice 
93,A0970,SPLUS,SPLUS-n08s04,10:21:04,-9:29:10,155.2666667,-9.486111111,2000,6,-,ToBeDef,2,1,35,True 
95,A0970,SPLUS,SPLUS-n09s02,10:06:54,-10:50:08,151.725,-10.83555556,2000,1,-,ToBeDef,2,1,35,True 
96,A0970,SPLUS,SPLUS-n09s03,10:12:25,-10:50:08,153.1041667,-10.83555556,2000,1,-,ToBeDef,1,1,36,True 
97,A0970,SPLUS,SPLUS-n09s04,10:17:56,-10:50:08,154.4833333,-10.83555556,2000,6,-,ToBeDef,2,1,35,True 
98,A0970,SPLUS,SPLUS-n09s05,10:23:27,-10:50:08,155.8625,-10.83555556,2000,6,-,ToBeDef,1,1,35,True 
100,A0970,SPLUS,SPLUS-n10s02,10:09:14,-12:11:01,152.3083333,-12.18361111,2000,1,-,galaxies,4,1,36,True 
101,A0970,SPLUS,SPLUS-n10s03,10:14:46,-12:11:01,153.6916667,-12.18361111,2000,1,-,ToBeDef,1,1,35,True 
102,A0970,SPLUS,SPLUS-n10s04,10:20:18,-12:11:01,155.075,-12.18361111,2000,1,-,ToBeDef,1,1,34,True 
103,A0970,SPLUS,SPLUS-n10s05,10:25:51,-12:11:01,156.4625,-12.18361111,2000,4,-,ToBeDef,1,1,35,True 
104,A0970,SPLUS,SPLUS-n11s03,10:11:35,-13:31:50,152.8958333,-13.53055556,2000,1,-,nice 
105,A0970,SPLUS,SPLUS-n11s04,10:17:09,-13:31:50,154.2875,-13.53055556,2000,1,-,ToBeDef,2,1,35,True 
106,A0970,SPLUS,SPLUS-n11s05,10:22:42,-13:31:50,155.675,-13.53055556,2000,1,-,ToBeDef,2,1,35,True 
107,A0970,SPLUS,SPLUS-n11s06,10:28:16,-13:31:50,157.0666667,-13.53055556,2000,1,-,ToBeDef,1,1,36,True 
123,A1520,SPLUS,SPLUS-n11s26,12:19:28,-13:31:50,184.8666667,-13.53055556,2000,1,-,galaxies,3,1,36,True 
125,A1520,SPLUS,SPLUS-n12s24,12:14:00,-14:52:33,183.5,-14.87583333,2000,1,-,ToBeDef,2,1,36,True 
126,A1520,SPLUS,SPLUS-n12s25,12:19:37,-14:52:33,184.9041667,-14.87583333,2000,1,-,ToBeDef,1,1,36,True 
127,A1520,SPLUS,SPLUS-n12s26,12:25:13,-14:52:33,186.3041667,-14.87583333,2000,1,-,ToBeDef,1,1,36,True 
133,A1631,SPLUS,SPLUS-n10s34,13:06:28,-12:11:01,196.6166667,-12.18361111,2000,1,-,galaxies,5,1,36,True 
134,A1631,SPLUS,SPLUS-n11s29,12:36:08,-13:31:50,189.0333333,-13.53055556,2000,1,-,galaxy,3,1,36,True 
135,A1631,SPLUS,SPLUS-n11s30,12:41:42,-13:31:50,190.425,-13.53055556,2000,1,-,ToBeDef,3,1,36,True 
136,A1631,SPLUS,SPLUS-n11s31,12:47:16,-13:31:50,191.8166667,-13.53055556,2000,1,-,ToBeDef,1,1,36,True 
137,A1631,SPLUS,SPLUS-n11s32,12:52:49,-13:31:50,193.2041667,-13.53055556,2000,1,-,ToBeDef,3,1,36,True 
138,A1631,SPLUS,SPLUS-n11s33,12:58:23,-13:31:50,194.5958333,-13.53055556,2000,1,-,galaxies,galaxy 
139,A1631,SPLUS,SPLUS-n11s34,13:03:56,-13:31:50,195.9833333,-13.53055556,2000,1,-,ToBeDef,3,1,36,True 
140,A1631,SPLUS,SPLUS-n11s35,13:09:30,-13:31:50,197.375,-13.53055556,2000,1,-,ToBeDef,3,1,36,True 
141,A1631,SPLUS,SPLUS-n12s28,12:36:25,-14:52:33,189.1041667,-14.87583333,2000,2,-,ok,1,1,36,True 
142,A1631,SPLUS,SPLUS-n12s29,12:42:01,-14:52:33,190.5041667,-14.87583333,2000,4,-,very gals,3,1,36,True
148,A1631,SPLUS,SPLUS-n13s29,12:39:23,-16:13:11,189.8458333,-16.21972222,2000,1,-,ToBeDef,1,1,36,True 
243,A2734,SPLUS,SPLUS-s23s02,0:06:12,-29:34:33,1.55,-29.57583333,2000,1,-,"asteroids,galaxies",5,1,36,True 
244,A2734,SPLUS,SPLUS-s23s03,0:12:25,-29:34:33,3.104166667,-29.57583333,2000,1,-,ToBeDef,3,1,36,True 
245,A2734,SPLUS,SPLUS-s23s04,0:18:37,-29:34:33,4.654166667,-29.57583333,2000,1,-,ToBeDef,1,1,36,True 
246,A2734,SPLUS,SPLUS-s24s02,0:06:17,-30:54:08,1.570833333,-30.90222222,2000,1,-,galaxies,4,1,36,True 
247,A2734,SPLUS,SPLUS-s24s03,0:12:35,-30:54:08,3.145833333,-30.90222222,2000,2,-,ToBeDef,3,1,36,True 
248,A2734,SPLUS,SPLUS-s24s04,0:18:52,-30:54:08,4.716666667,-30.90222222,2000,2,-,seeing,2,1,36,True 
276,A3266,MC,MC0001,4:30:46,-63:16:04,67.69166667,-63.26777778,2000,1,-,very gals,5,1,93,True
277,A3266,MC,MC0002,4:43:05,-63:16:04,70.77083333,-63.26777778,2000,1,-,combine 2018,5,1,78,True
278,A3266,MC,MC0011,4:30:00,-64:34:07,67.5,-64.56861111,2000,1,-,ToBeDef,3,1,45,True 
279,A3266,MC,MC0012,4:42:51,-64:34:07,70.7125,-64.56861111,2000,1,-,ToBeDef,4,1,45,True 
280,A3266,SPLUS,SPLUS-s45s27,4:23:40,-58:15:31,65.91666667,-58.25861111,2000,1,-,ToBeDef,1,1,36,True 
